index,utc_iso,celestial_body,observer_latitude_deg,observer_longitude_deg,observer_elevation_m,azimuth_deg,elevation_deg,range_km,unit_east,unit_north,unit_up
19,2026-07-27T18:28:30.445428Z,moon,39.759062,-104.62011683333333,1672.4,40.415149920606446,-73.55698667549066,409805.4400250335,0.18351482024038948,0.21551370260642758,-0.959101743685729
20,2026-07-27T18:30:00.468872Z,moon,39.759062,-104.62011683333333,1672.4,41.34079721987205,-73.37562862043237,409797.8249358069,0.18897681503523217,0.21479913863606076,-0.9582009671359897
21,2026-07-27T18:31:30.492316Z,moon,39.759062,-104.62011683333333,1672.4,42.24867107225129,-73.19098492985835,409790.0394169346,0.19443169592688284,0.21406257958647384,-0.9572740086515358
22,2026-07-27T18:33:00.515759Z,moon,39.759062,-104.62011683333333,1672.4,43.139048693364415,-73.00316423764946,409782.0836893701,0.19987925095050232,0.21330405317052206,-0.9563209011312538
23,2026-07-27T18:34:30.539203Z,moon,39.759062,-104.62011683333333,1672.4,44.01222148457698,-72.81227228191665,409773.9579805271,0.20531926857002875,0.21252358790346054,-0.9553416784263672
24,2026-07-27T18:36:00.562647Z,moon,39.759062,-104.62011683333333,1672.4,44.868492737319,-72.61841188367734,409765.66252446163,0.21075153732268287,0.2117212131523303,-0.95433637540305
25,2026-07-27T18:37:30.586090Z,moon,39.759062,-104.62011683333333,1672.4,45.708175594021334,-72.42168292292139,409757.1975619732,0.21617584600831713,0.2108969591112569,-0.953305027910906
26,2026-07-27T18:39:00.609534Z,moon,39.759062,-104.62011683333333,1672.4,46.53159116927997,-72.22218232841458,409748.5633399904,0.22159198387723236,0.21005085677180846,-0.9522476727463195
27,2026-07-27T18:40:30.632977Z,moon,39.759062,-104.62011683333333,1672.4,47.33906673779026,-72.02000410222742,409739.7601125083,0.22699974021625088,0.20918293798691953,-0.9511643477322492
28,2026-07-27T18:42:00.656421Z,moon,39.759062,-104.62011683333333,1672.4,48.13093421316031,-71.81523932232668,409730.78813955386,0.23239890483714087,0.2082932353947694,-0.9500550916232577
29,2026-07-27T18:43:30.679865Z,moon,39.759062,-104.62011683333333,1672.4,48.90752863655542,-71.60797618820888,409721.64768802555,0.23778926766364888,0.2073817824847499,-0.9489199441878294
30,2026-07-27T18:45:00.703308Z,moon,39.759062,-104.62011683333333,1672.4,49.66918689507783,-71.3983000526829,409712.3390313512,0.2431706189194627,0.20644861356842845,-0.9477589461724955
31,2026-07-27T18:46:30.726752Z,moon,39.759062,-104.62011683333333,1672.4,50.41624656812357,-71.18629346029348,409702.86244914855,0.24854274931430312,0.20549376374678474,-0.9465721392606419
32,2026-07-27T18:48:00.750195Z,moon,39.759062,-104.62011683333333,1672.4,51.149044813681286,-70.9720362152656,409693.21822797833,0.2539054496337847,0.20451726898198863,-0.9453595661622166
33,2026-07-27T18:49:30.773639Z,moon,39.759062,-104.62011683333333,1672.4,51.86791749477803,-70.75560541931792,409683.4066604468,0.259258511223588,0.20351916601168407,-0.9441212705071511
34,2026-07-27T18:51:00.797083Z,moon,39.759062,-104.62011683333333,1672.4,52.57319828942241,-70.53707554899708,409673.42804591055,0.26460172557992495,0.20249949242322282,-0.9428572969375923
35,2026-07-27T18:52:30.820526Z,moon,39.759062,-104.62011683333333,1672.4,53.26521798227014,-70.31651851268825,409663.2826902762,0.2699348845362201,0.20145828662113285,-0.9415676910674532
36,2026-07-27T18:54:00.843970Z,moon,39.759062,-104.62011683333333,1672.4,53.94430384517432,-70.09400370979675,409652.97090559744,0.27525778044736693,0.20039558779011096,-0.9402524994369571
37,2026-07-27T18:55:30.867413Z,moon,39.759062,-104.62011683333333,1672.4,54.61077902621146,-69.86959811643872,409642.4930107476,0.2805702057833214,0.19931143597563014,-0.938911769612053
38,2026-07-27T18:57:00.890857Z,moon,39.759062,-104.62011683333333,1672.4,55.26496212965965,-69.64336633555496,409631.8493306245,0.28587195360902473,0.19820587198807402,-0.9375455500663458
39,2026-07-27T18:58:30.914301Z,moon,39.759062,-104.62011683333333,1672.4,55.90716675388758,-69.41537068496486,409621.0401968868,0.29116281717845716,0.1970789374855323,-0.936153890283151
40,2026-07-27T19:00:00.937744Z,moon,39.759062,-104.62011683333333,1672.4,56.537701168449196,-69.18567126100714,409610.0659476384,0.2964425901199572,0.19593067493725788,-0.9347368407105829
41,2026-07-27T19:01:30.961188Z,moon,39.759062,-104.62011683333333,1672.4,57.15686804677699,-68.9543260018351,409598.9269270155,0.30171106661847097,0.19476112758336667,-0.9332944527116831
42,2026-07-27T19:03:00.984631Z,moon,39.759062,-104.62011683333333,1672.4,57.764964182471275,-68.72139077597281,409587.6234860222,0.306968041013168,0.19357033952320554,-0.9318267786737023
43,2026-07-27T19:04:31.008075Z,moon,39.759062,-104.62011683333333,1672.4,58.36228035659531,-68.48691943179202,409576.1559815459,0.31221330827274946,0.19235835561015635,-0.9303338718784465
44,2026-07-27T19:06:01.031519Z,moon,39.759062,-104.62011683333333,1672.4,58.94910114485011,-68.25096388471316,409564.52477721643,0.3174466635935903,0.19112522154251874,-0.9288157866141279
45,2026-07-27T19:07:31.054962Z,moon,39.759062,-104.62011683333333,1672.4,59.52570483128781,-68.01357417754987,409552.73024308897,0.3226679025831588,0.18987098382320164,-0.9272725781260841
46,2026-07-27T19:09:01.078406Z,moon,39.759062,-104.62011683333333,1672.4,60.09236335373124,-67.77479853929175,409540.77275509224,0.3278768214405797,0.18859568971581045,-0.9257043025624543
47,2026-07-27T19:10:31.101849Z,moon,39.759062,-104.62011683333333,1672.4,60.64934221613905,-67.53468346896915,409528.652696014,0.3330732165581881,0.18729938734133042,-0.9241110170932628
